unix_secs,sysuptime,dpkts,doctets,doctets/dpkts,Real First Packet,Real End Packet,first,last,Duration
1359734167,3088831680,8,1304,163,1359734166433,1359734166433,3088831113,3088831113,0
1359734167,3088831680,7,1044,149.1428571,1359734166433,1359734166433,3088831113,3088831113,0
1359734167,3088831680,8,1112,139,1359734166369,1359734166433,3088831049,3088831113,64
1359734167,3088831680,14,12207,871.9285714,1359734166433,1359734166433,3088831113,3088831113,0
1359734167,3088831680,7,1124,160.5714286,1359734166497,1359734166497,3088831177,3088831177,0
1359734167,3088831680,8,1368,171,1359734166496,1359734166624,3088831176,3088831304,128
1359734167,3088831680,8,2210,276.25,1359734166496,1359734166496,3088831176,3088831176,0
1359734167,3088831680,15,10915,727.6666667,1359734166560,1359734166816,3088831240,3088831496,256
1359734167,3088831680,14,9983,713.0714286,1359734166496,1359734166816,3088831176,3088831496,320
1359734167,3088831680,16,12695,793.4375,1359734166560,1359734166880,3088831240,3088831560,320
1359734167,3088831700,9,4470,496.6666667,1359734166028,1359734166092,3088830728,3088830792,64
1359734167,3088831700,8,1266,158.25,1359734165835,1359734165835,3088830535,3088830535,0
1359734167,3088831700,9,5206,578.4444444,1359734165963,1359734166027,3088830663,3088830727,64
1359734167,3088831700,14,12591,899.3571429,1359734165963,1359734166091,3088830663,3088830791,128
1359734167,3088831700,9,4054,450.4444444,1359734166027,1359734166091,3088830727,3088830791,64
1359734167,3088831700,11,7662,696.5454545,1359734166095,1359734166351,3088830795,3088831051,256
1359734167,3088831700,10,4826,482.6,1359734166479,1359734166543,3088831179,3088831243,64
1359734167,3088831700,14,10143,724.5,1359734166479,1359734166735,3088831179,3088831435,256
1359734167,3088831704,10,3818,381.8,1359734166538,1359734166858,3088831242,3088831562,320
1359734167,3088831704,7,1188,169.7142857,1359734166410,1359734166410,3088831114,3088831114,0
1359734167,3088831704,7,1886,269.4285714,1359734166474,1359734166538,3088831178,3088831242,64
1359734167,3088831704,9,2918,324.2222222,1359734166474,1359734166666,3088831178,3088831370,192
1359734167,3088831704,10,4138,413.8,1359734166538,1359734166858,3088831242,3088831562,320
1359734173,3088836944,7,1582,226,1359734167746,1359734168258,3088831690,3088832202,512
1359734175,3088839680,8,1250,156.25,1359734172130,1359734172194,3088836810,3088836874,64
1359734175,3088839680,11,7662,696.5454545,1359734172066,1359734172322,3088836746,3088837002,256
1359734175,3088839680,9,2230,247.7777778,1359734166946,1359734167522,3088831626,3088832202,576
1359734175,3088839680,9,2246,249.5555556,1359734167010,1359734167586,3088831690,3088832266,576
1359734175,3088839680,8,1560,195,1359734167201,1359734167649,3088831881,3088832329,448
1359734175,3088839680,15,14179,945.2666667,1359734172831,1359734173663,3088837511,3088838343,832
1359734175,3088839688,9,4582,509.1111111,1359734173787,1359734173979,3088838475,3088838667,192
1359734175,3088839688,8,2002,250.25,1359734173785,1359734173849,3088838473,3088838537,64
1359734175,3088839688,14,12367,883.3571429,1359734173785,1359734173977,3088838473,3088838665,192
1359734175,3088839688,9,5142,571.3333333,1359734173849,1359734173977,3088838537,3088838665,128
1359734175,3088839688,15,13763,917.5333333,1359734173977,1359734174169,3088838665,3088838857,192
1359734175,3088839688,9,2278,253.1111111,1359734173976,1359734174168,3088838664,3088838856,192
1359734175,3088839688,9,3414,379.3333333,1359734174168,1359734174296,3088838856,3088838984,128
1359734175,3088839688,8,1330,166.25,1359734174168,1359734174296,3088838856,3088838984,128
1359734175,3088839688,9,2694,299.3333333,1359734173976,1359734174168,3088838664,3088838856,192
1359734175,3088839688,10,7066,706.6,1359734174296,1359734174488,3088838984,3088839176,192
1359734175,3088839688,9,2534,281.5555556,1359734174168,1359734174296,3088838856,3088838984,128
1359734175,3088839688,8,1250,156.25,1359734174168,1359734174296,3088838856,3088838984,128
1359734175,3088839688,12,9895,824.5833333,1359734174295,1359734174487,3088838983,3088839175,192
1359734175,3088839688,8,1346,168.25,1359734174295,1359734174487,3088838983,3088839175,192
1359734175,3088839688,8,1048,131,1359734174619,1359734174811,3088839307,3088839499,192
1359734175,3088839688,9,4748,527.5555556,1359734174683,1359734174811,3088839371,3088839499,128
1359734175,3088839688,8,1266,158.25,1359734174491,1359734174811,3088839179,3088839499,320
1359734175,3088839692,8,1064,133,1359734174487,1359734174615,3088839179,3088839307,128
1359734175,3088839692,8,1048,131,1359734174614,1359734174806,3088839306,3088839498,192
1359734175,3088839692,8,1032,129,1359734174614,1359734174806,3088839306,3088839498,192
1359734175,3088839692,7,1156,165.1428571,1359734174806,1359734174870,3088839498,3088839562,64
1359734175,3088839692,8,1016,127,1359734174806,1359734174806,3088839498,3088839498,0
1359734175,3088839692,8,1400,175,1359734166614,1359734167062,3088831306,3088831754,448
1359734175,3088839692,8,1394,174.25,1359734166678,1359734167382,3088831370,3088832074,704
1359734175,3088839692,8,1512,189,1359734166614,1359734167190,3088831306,3088831882,576
1359734175,3088839692,8,1426,178.25,1359734166678,1359734167510,3088831370,3088832202,832
1359734175,3088839692,9,2102,233.5555556,1359734166678,1359734167382,3088831370,3088832074,704
1359734175,3088839692,9,2438,270.8888889,1359734166678,1359734167382,3088831370,3088832074,704
1359734175,3088839692,7,1310,187.1428571,1359734166870,1359734167382,3088831562,3088832074,512
1359734175,3088839692,8,1346,168.25,1359734166806,1359734167510,3088831498,3088832202,704
1359734175,3088839692,8,1032,129,1359734174805,1359734174805,3088839497,3088839497,0
1359734175,3088839704,10,6794,679.4,1359734171914,1359734172042,3088836618,3088836746,128
1359734175,3088839704,8,1394,174.25,1359734166985,1359734167689,3088831689,3088832393,704
1359734175,3088839704,8,1250,156.25,1359734172169,1359734172681,3088836873,3088837385,512
1359734175,3088839704,8,1720,215,1359734167049,1359734167561,3088831753,3088832265,512
1359734175,3088839704,11,4932,448.3636364,1359734167176,1359734167624,3088831880,3088832328,448
1359734175,3088839704,8,1000,125,1359734167176,1359734167624,3088831880,3088832328,448
1359734175,3088839704,9,1356,150.6666667,1359734167240,1359734167368,3088831944,3088832072,128
1359734175,3088839704,9,1532,170.2222222,1359734167240,1359734167368,3088831944,3088832072,128
1359734175,3088839704,9,1116,124,1359734167304,1359734167688,3088832008,3088832392,384
1359734175,3088839704,8,1728,216,1359734172424,1359734173512,3088837128,3088838216,1088
1359734175,3088839704,8,1250,156.25,1359734172679,1359734172807,3088837383,3088837511,128
1359734175,3088839712,9,2374,263.7777778,1359734173762,1359734173954,3088838474,3088838666,192
1359734175,3088839712,7,1166,166.5714286,1359734173762,1359734173826,3088838474,3088838538,64
1359734175,3088839712,18,18100,1005.555556,1359734173762,1359734173954,3088838474,3088838666,192
1359734175,3088839712,15,14067,937.8,1359734173825,1359734173953,3088838537,3088838665,128
1359734175,3088839712,8,1506,188.25,1359734173953,1359734173953,3088838665,3088838665,0
1359734175,3088839712,21,22384,1065.904762,1359734173953,1359734174145,3088838665,3088838857,192
1359734175,3088839712,9,3846,427.3333333,1359734173953,1359734174145,3088838665,3088838857,192
1359734175,3088839712,9,3846,427.3333333,1359734173953,1359734174273,3088838665,3088838985,320
1359734175,3088839712,9,2710,301.1111111,1359734174144,1359734174272,3088838856,3088838984,128
1359734175,3088839712,8,1330,166.25,1359734174271,1359734174463,3088838983,3088839175,192
1359734175,3088839712,13,11595,891.9230769,1359734174271,1359734174463,3088838983,3088839175,192
1359734175,3088839712,8,1368,171,1359734166527,1359734166911,3088831239,3088831623,384
1359734175,3088839712,8,1400,175,1359734166591,1359734166975,3088831303,3088831687,384
1359734175,3088839712,16,12925,807.8125,1359734166595,1359734167107,3088831307,3088831819,512
1359734175,3088839712,8,1032,129,1359734174467,1359734174659,3088839179,3088839371,192
1359734175,3088839712,8,1352,169,1359734166659,1359734167363,3088831371,3088832075,704
1359734175,3088839712,8,1698,212.25,1359734166659,1359734167299,3088831371,3088832011,640
1359734175,3088839712,9,2326,258.4444444,1359734166659,1359734167427,3088831371,3088832139,768
1359734175,3088839716,8,1032,129,1359734174590,1359734174654,3088839306,3088839370,64
1359734175,3088839716,8,1032,129,1359734174654,1359734174782,3088839370,3088839498,128
1359734175,3088839716,9,2700,300,1359734174781,1359734174781,3088839497,3088839497,0
1359734175,3088839716,8,1176,147,1359734174781,1359734174845,3088839497,3088839561,64
1359734175,3088839716,9,2924,324.8888889,1359734174781,1359734174845,3088839497,3088839561,64
1359734175,3088839728,8,1064,133,1359734174771,1359734174835,3088839499,3088839563,64
1359734181,155567080,20,6641,332.05,1359734153677,1359734154701,155539757,155540781,1024
1359734181,3088844848,7,1348,192.5714286,1359734175776,1359734175840,3088839624,3088839688,64
1359734183,3088847660,8,1400,175,1359734175027,1359734175027,3088839687,3088839687,0
1359734183,3088847664,8,1650,206.25,1359734175154,1359734175282,3088839818,3088839946,128
1359734183,3088847664,7,1150,164.2857143,1359734175154,1359734175218,3088839818,3088839882,64
1359734183,3088847664,7,1412,201.7142857,1359734175154,1359734175218,3088839818,3088839882,64
1359734183,3088847672,7,1326,189.4285714,1359734174890,1359734175082,3088839562,3088839754,192
1359734183,3088847672,8,1218,152.25,1359734174954,1359734174954,3088839626,3088839626,0
1359734183,3088847672,8,1400,175,1359734174952,1359734175016,3088839624,3088839688,64
1359734183,3088847692,7,1294,184.8571429,1359734174867,1359734175059,3088839559,3088839751,192
1359734183,3088847692,12,8594,716.1666667,1359734174867,1359734175123,3088839559,3088839815,256
1359734183,3088847692,8,1400,175,1359734174931,1359734174931,3088839623,3088839623,0
1359734183,3088847696,7,1358,194,1359734174867,1359734175059,3088839563,3088839755,192
1359734191,3088855696,8,1202,150.25,1359734185744,1359734185872,3088850440,3088850568,128
1359734199,3088863680,8,1282,160.25,1359734197856,1359734197856,3088862536,3088862536,0
1359734199,3088863680,10,6874,687.4,1359734197856,1359734197984,3088862536,3088862664,128
1359734199,3088863680,8,1266,158.25,1359734198111,1359734198303,3088862791,3088862983,192
1359734199,3088863684,12,10327,860.5833333,1359734198302,1359734198878,3088862986,3088863562,576
1359734199,3088863704,12,7714,642.8333333,1359734197961,1359734198217,3088862665,3088862921,256
1359734199,3088863704,8,1314,164.25,1359734198024,1359734198088,3088862728,3088862792,64
1359734199,3088863704,8,1720,215,1359734198279,1359734198279,3088862983,3088862983,0
1359734207,3088871664,13,10731,825.4615385,1359734198962,1359734199026,3088863626,3088863690,64
1359734207,3088871664,7,1012,144.5714286,1359734199026,1359734199090,3088863690,3088863754,64
1359734207,3088871664,9,2700,300,1359734199026,1359734199090,3088863690,3088863754,64
1359734207,3088871676,7,1204,172,1359734199014,1359734199078,3088863690,3088863754,64
1359734207,3088871676,7,1166,166.5714286,1359734199078,1359734199142,3088863754,3088863818,64
1359734207,3088871676,8,995,124.375,1359734200358,1359734200422,3088865034,3088865098,64
1359734207,3088871676,1202,1703616,1417.317804,1359734200421,1359734202149,3088865097,3088866825,1728
1359734221,3088884900,7,1348,192.5714286,1359734216877,1359734216877,3088880777,3088880777,0
1359734221,3088884900,7,1348,192.5714286,1359734216877,1359734216877,3088880777,3088880777,0
1359734221,3088884900,8,1064,133,1359734220845,1359734220909,3088884745,3088884809,64
1359734223,3088887752,7,1348,192.5714286,1359734216025,1359734216089,3088880777,3088880841,64
1359734223,3088887752,8,1202,150.25,1359734216152,1359734216152,3088880904,3088880904,0
1359734223,3088887752,8,1650,206.25,1359734216152,1359734216216,3088880904,3088880968,64
1359734223,3088887756,10,6794,679.4,1359734215126,1359734215254,3088879882,3088880010,128
1359734223,3088887756,8,1720,215,1359734215126,1359734215638,3088879882,3088880394,512
1359734223,3088887756,9,1318,146.4444444,1359734215126,1359734215958,3088879882,3088880714,832
1359734223,3088887756,12,7714,642.8333333,1359734215126,1359734215574,3088879882,3088880330,448
1359734223,3088887760,8,1400,175,1359734215953,1359734216017,3088880713,3088880777,64
1359734223,3088887760,7,1358,194,1359734215951,1359734216079,3088880711,3088880839,128
1359734223,3088887760,7,1294,184.8571429,1359734215951,1359734216079,3088880711,3088880839,128
1359734223,3088887764,15,11929,795.2666667,1359734218701,1359734219149,3088883465,3088883913,448
1359734223,3088887764,8,1314,164.25,1359734219277,1359734219341,3088884041,3088884105,64
1359734223,3088887764,8,1266,158.25,1359734219340,1359734219532,3088884104,3088884296,192
1359734223,3088887764,12,10327,860.5833333,1359734219531,1359734219915,3088884295,3088884679,384
1359734224,3088887780,8,1218,152.25,1359734221028,1359734221028,3088884808,3088884808,0
1359734224,3088887784,16,14231,889.4375,1359734216097,1359734216801,3088879881,3088880585,704
1359734224,3088887784,8,1064,133,1359734216097,1359734216929,3088879881,3088880713,832
1359734224,3088887788,8,1202,150.25,1359734218335,1359734218335,3088882123,3088882123,0
1359734224,3088887792,8,1378,172.25,1359734216923,1359734217051,3088880715,3088880843,128
1359734224,3088887792,12,8642,720.1666667,1359734216923,1359734217051,3088880715,3088880843,128
1359734224,3088887792,2726,3875805,1421.792003,1359734222363,1359734223259,3088886155,3088887051,896
1359734224,3088887792,8,1218,152.25,1359734216922,1359734216986,3088880714,3088880778,64
1359734224,3088887792,8,931,116.375,1359734222297,1359734222425,3088886089,3088886217,128
1359734224,3088887792,8,1298,162.25,1359734219609,1359734219673,3088883401,3088883465,64
1359734224,3088887792,11,7662,696.5454545,1359734220248,1359734220440,3088884040,3088884232,192
1359734224,3088887796,8,1720,215,1359734220503,1359734220567,3088884299,3088884363,64
1359734290,155675336,4,2764,691,1359734265328,1359734265392,155650664,155650728,64
1359734290,155675360,76,98708,1298.789474,1359734265371,1359734265691,155650731,155651051,320
1359734398,155783776,2,104,52,1359734372792,1359734373112,155758568,155758888,320
1359734400,155785160,4,306,76.5,1359734394782,1359734394846,155779942,155780006,64
1359734402,155787708,1,76,76,1359734376698,1359734376698,155762406,155762406,0
1359734458,155843816,3,921,307,1359734430990,1359734430990,155816806,155816806,0
1359734462,155847732,4,2322,580.5,1359734435106,1359734435106,155820838,155820838,0
1359734466,155852084,1,89,89,1359734440514,1359734440514,155826598,155826598,0
1359734520,155905228,2,98,49,1359734505819,1359734515547,155891047,155900775,9728
1359734531,155916144,2,104,52,1359734505584,1359734505584,155890728,155890728,0
1359734534,155920092,1,76,76,1359734507259,1359734507259,155893351,155893351,0
1359734680,156065328,2,98,49,1359734671476,1359734675444,156056804,156060772,3968
1359734688,156073344,2,98,49,1359734675491,1359734685411,156060835,156070755,9920
1359734771,156156304,1,89,89,1359734744201,1359734744201,156129505,156129505,0
1359734791,156176420,1,76,76,1359734763991,1359734763991,156149411,156149411,0
1359735071,156457000,2,141,70.5,1359735045776,1359735057872,156431776,156443872,12096
1359735304,156690072,1,76,76,1359735276227,1359735276227,156662299,156662299,0
1359735376,156762068,1,89,89,1359735348550,1359735348550,156734618,156734618,0
1359735400,156785832,9,3757,417.4444444,1359735393394,1359735393522,156779226,156779354,128
1359735400,156785908,9,3842,426.8888889,1359735394278,1359735394470,156780186,156780378,192
1359735400,156785912,10,4114,411.4,1359735395360,1359735395872,156781272,156781784,512
1359735408,156793820,9,3683,409.2222222,1359735401212,1359735401660,156787032,156787480,448
1359735677,157062928,1,89,89,1359735651339,1359735651339,157037267,157037267,0
1359735683,157068380,1,46,46,1359735656241,1359735656241,157041621,157041621,0
1359735701,157086868,1,46,46,1359735675722,1359735675722,157061590,157061590,0
1359735715,157100116,1,48,48,1359735687096,1359735687096,157072212,157072212,0
1359735979,157364208,1,89,89,1359735954712,1359735954712,157339920,157339920,0
1359736038,157423444,11,9496,863.2727273,1359736013868,1359736014188,157399312,157399632,320
1359736038,157423556,5,1762,352.4,1359736013562,1359736013626,157399118,157399182,64
1359736230,157615668,1,46,46,1359736203337,1359736203337,157589005,157589005,0
1359736265,157650604,2,98,49,1359736254024,1359736263688,157639628,157649292,9664
1359736279,157664120,2,104,52,1359736254060,1359736254188,157639180,157639308,128
1359736282,157668052,1,89,89,1359736256840,1359736256840,157642892,157642892,0
1359736354,157740108,1,76,76,1359736328141,1359736328141,157714249,157714249,0
1359736367,157752192,1,52,52,1359736342433,1359736342433,157727625,157727625,0
1359736587,157973040,1,89,89,1359736558864,1359736558864,157944904,157944904,0
1359736804,158189564,1,46,46,1359736779237,1359736779237,158164801,158164801,0
1359736816,158201452,1,52,52,1359736789656,1359736789656,158175108,158175108,0
1359737269,158654856,1,46,46,1359737242747,1359737242747,158628603,158628603,0
1359738544,159929860,1,60,60,1359738517284,1359738517284,159903144,159903144,0
1359738994,160379848,1,46,46,1359738966508,1359738966508,160352356,160352356,0
1359739896,161281264,1,46,46,1359739871014,1359739871014,161256278,161256278,0
1359739905,161290120,1,46,46,1359739877428,1359739877428,161262548,161262548,0
1359740984,162369460,5,456,91.2,1359740977487,1359740977615,162362947,162363075,128
1359740998,162383564,3,138,46,1359740973544,1359740973544,162359108,162359108,0
1359740998,162383656,1,46,46,1359740973452,1359740973452,162359108,162359108,0
1359740998,162383656,1,46,46,1359740973451,1359740973451,162359107,162359107,0
1359740998,162383656,1,46,46,1359740973451,1359740973451,162359107,162359107,0
1359741002,162387588,3,412,137.3333333,1359740974032,1359740977488,162359620,162363076,3456
1359741002,3095666524,3,313,104.3333333,1359740977898,1359740977898,3095642422,3095642422,0
1359741030,162415676,1,46,46,1359741004279,1359741004279,162389955,162389955,0
1359741195,162580412,1,46,46,1359741167932,1359741167932,162553344,162553344,0
1359741384,162769616,11,6011,546.4545455,1359741377070,1359741382894,162762686,162768510,5824
1359741393,3096057584,5,573,114.6,1359741386674,1359741386738,3096051258,3096051322,64
1359741400,162785648,7,498,71.14285714,1359741383311,1359741398415,162768959,162784063,15104
1359741407,162792860,11,3267,297,1359741382649,1359741383289,162768509,162769149,640
1359741408,162793600,3,168,56,1359741400508,1359741400572,162786108,162786172,64
1359741411,3096075152,1,52,52,1359741382945,1359741382945,3096047097,3096047097,0
1359741415,3096079160,17,22504,1323.764706,1359741386970,1359741387034,3096051130,3096051194,64
1359741415,162800804,20,12014,600.7,1359741386931,1359741387251,162772735,162773055,320
1359741416,162801660,251,348910,1390.079681,1359741409856,1359741413760,162795516,162799420,3904
1359741423,162808820,15,7079,471.9333333,1359741398178,1359741403170,162783998,162788990,4992
1359741424,162809612,12,4007,333.9166667,1359741418993,1359741419185,162804605,162804797,192
1359741427,162812912,6,763,127.1666667,1359741402310,1359741405062,162788222,162790974,2752
1359741432,162817596,20,24028,1201.4,1359741431107,1359741431299,162816703,162816895,192
1359741432,162817596,6,2979,496.5,1359741431233,1359741431361,162816829,162816957,128
1359741432,162817640,12,12083,1006.916667,1359741430422,1359741430550,162816062,162816190,128
1359741432,162817640,7,3351,478.7142857,1359741430741,1359741430869,162816381,162816509,128
1359741432,162817640,5,1627,325.4,1359741430741,1359741430869,162816381,162816509,128
1359741432,162817640,5,1563,312.6,1359741430741,1359741430869,162816381,162816509,128
1359741432,162817640,8,6777,847.125,1359741430869,1359741431061,162816509,162816701,192
1359741432,162817640,10,9999,999.9,1359741430869,1359741431061,162816509,162816701,192
1359741432,162817640,6,1916,319.3333333,1359741430869,1359741430933,162816509,162816573,64
1359741432,162817640,14,15330,1095,1359741430868,1359741431060,162816508,162816700,192
1359741432,162817644,8,6491,811.375,1359741431055,1359741431183,162816699,162816827,128
1359741432,162817644,7,3402,486,1359741431185,1359741431313,162816829,162816957,128
1359741432,162817644,73,98413,1348.123288,1359741431185,1359741431697,162816829,162817341,512
1359741432,162817680,6,1445,240.8333333,1359741428908,1359741429036,162814588,162814716,128
1359741432,162817688,16,18014,1125.875,1359741430246,1359741430374,162815934,162816062,128
1359741432,162817688,7,5728,818.2857143,1359741430566,1359741430694,162816254,162816382,128
1359741432,162817688,15,15844,1056.266667,1359741430501,1359741430629,162816189,162816317,128
1359741432,162817688,13,13869,1066.846154,1359741430821,1359741430949,162816509,162816637,128
1359741432,162817688,5,600,120,1359741430949,1359741431141,162816637,162816829,192
1359741432,162817688,5,1226,245.2,1359741430693,1359741430821,162816381,162816509,128
1359741432,162817688,5,1509,301.8,1359741430693,1359741430821,162816381,162816509,128
1359741432,162817688,13,13404,1031.076923,1359741430948,1359741431140,162816636,162816828,192
1359741432,162817688,5,1157,231.4,1359741430948,1359741431140,162816636,162816828,192
1359741435,162820788,9,3609,401,1359741409538,1359741409794,162795326,162795582,256
1359741435,162820792,5,1646,329.2,1359741410172,1359741410300,162795964,162796092,128
1359741435,162820952,4,1602,400.5,1359741409053,1359741429789,162795005,162815741,20736
1359741435,162820956,14,12571,897.9285714,1359741409370,1359741410202,162795326,162796158,832
1359741439,162824808,43,45509,1058.348837,1359741413678,1359741431534,162799486,162817342,17856
1359741439,162824856,16,19641,1227.5625,1359741412157,1359741412285,162798013,162798141,128
1359741440,162825708,4,591,147.75,1359741438928,1359741439056,162824636,162824764,128
1359741443,162828780,1,60,60,1359741417482,1359741417482,162803262,162803262,0
1359741443,162828788,24,8422,350.9166667,1359741418305,1359741422081,162804093,162807869,3776
1359741443,162828864,3,655,218.3333333,1359741417207,1359741417399,162803071,162803263,192
1359741447,162832788,3,362,120.6666667,1359741421311,1359741421375,162807099,162807163,64
1359741455,162840816,10,3811,381.1,1359741429925,1359741430501,162815741,162816317,576
1359741455,162840820,32,41063,1283.21875,1359741430242,1359741431714,162816062,162817534,1472
1359741455,162840844,3,293,97.66666667,1359741430409,1359741430473,162816253,162816317,64
1359741459,3096123152,9,10302,1144.666667,1359741432610,1359741432610,3096096762,3096096762,0
1359741459,162844788,43,61554,1431.488372,1359741431296,1359741431616,162817084,162817404,320
1359741459,162844792,4,2007,501.75,1359741431547,1359741431547,162817339,162817339,0
1359741459,162844836,13,10559,812.2307692,1359741430863,1359741432015,162816699,162817851,1152
1359741459,162844868,13,12410,954.6153846,1359741432240,1359741432560,162818108,162818428,320
1359741459,162844872,3,1376,458.6666667,1359741431659,1359741431659,162817531,162817531,0
1359741459,162844872,3,326,108.6666667,1359741431659,1359741431659,162817531,162817531,0
1359741463,162848832,1,60,60,1359741438806,1359741438806,162824638,162824638,0
1359741464,162849676,3,156,52,1359741458418,1359741458482,162844094,162844158,64
1359741471,162856852,2,109,54.5,1359741446722,1359741446722,162832574,162832574,0
1359741472,162857632,2,116,58,1359741469340,1359741469404,162854972,162855036,64
1359741472,162857664,3,183,61,1359741469949,1359741469949,162855613,162855613,0
1359741475,3096139124,1,52,52,1359741447036,1359741447036,3096111160,3096111160,0
1359741480,162865768,3,138,46,1359741478356,1359741478420,162864124,162864188,64
1359741491,162876876,2,104,52,1359741464168,1359741469736,162850044,162855612,5568
1359741495,3096159140,1,52,52,1359741470125,1359741470125,3096134265,3096134265,0
1359741495,162880812,1,52,52,1359741469545,1359741469545,162855357,162855357,0
1359741495,162880816,1,52,52,1359741469794,1359741469794,162855610,162855610,0
1359741495,162880816,1,52,52,1359741469794,1359741469794,162855610,162855610,0
1359741495,162880816,1,52,52,1359741469796,1359741469796,162855612,162855612,0
1359741495,162880816,1,52,52,1359741469796,1359741469796,162855612,162855612,0
1359741495,162880816,1,52,52,1359741469796,1359741469796,162855612,162855612,0
1359741495,162880816,1,46,46,1359741469796,1359741469796,162855612,162855612,0
1359741495,162880816,1,52,52,1359741470180,1359741470180,162855996,162855996,0
1359741495,162880896,1,52,52,1359741469396,1359741469396,162855292,162855292,0
1359741495,162880896,1,52,52,1359741469394,1359741469394,162855290,162855290,0
1359741495,162880900,1,52,52,1359741469712,1359741469712,162855612,162855612,0
1359741495,162880900,1,52,52,1359741469839,1359741469839,162855739,162855739,0
1359741495,162880900,1,52,52,1359741469710,1359741469710,162855610,162855610,0
1359741495,162880900,1,52,52,1359741469710,1359741469710,162855610,162855610,0
1359741513,162898356,131,170009,1297.778626,1359741410991,1359741421231,162796347,162806587,10240
1359991545,412930040,1,60,60,1359991518133,1359991518133,412903173,412903173,0
1359993284,414669064,4,559,139.75,1359993278400,1359993278464,414663464,414663528,64
1359993284,414669092,4,2880,720,1359993283431,1359993283559,414668523,414668651,128
1359993284,414669188,11,5337,485.1818182,1359993278280,1359993278856,414663468,414664044,576
1359993284,414669200,4,1980,495,1359993283451,1359993283643,414668651,414668843,192
1359993292,414677180,16,7039,439.9375,1359993288271,1359993288783,414673451,414673963,512
1359993292,414677184,12,1087,90.58333333,1359993288776,1359993288968,414673960,414674152,192
1359993292,414677188,14,1330,95,1359993288966,1359993289222,414674154,414674410,256
1359993292,414677192,17,7214,424.3529412,1359993289283,1359993289667,414674475,414674859,384
1359993292,414677192,24,9916,413.1666667,1359993278977,1359993284417,414664169,414669609,5440
1359993292,414677192,14,1055,75.35714286,1359993282305,1359993284417,414667497,414669609,2112
1359993292,414677212,13,7662,589.3846154,1359993282606,1359993284398,414667818,414669610,1792
