unix_secs,sysuptime,dpkts,doctets,doctets/dpkts,Real First Packet,Real End Packet,first,last,Duration
1359738216,3092880740,4,858,214.5,1359738205758,1359738208126,3092870498,3092872866,2368
1359738216,3092880744,6,3201,533.5,1359738206013,1359738210365,3092870757,3092875109,4352
1359738216,3092880760,5,801,160.2,1359738207405,1359738210349,3092872165,3092875109,2944
1359738216,3092880760,2,112,56,1359738207404,1359738210348,3092872164,3092875108,2944
1359738216,3092880760,2,112,56,1359738207404,1359738210348,3092872164,3092875108,2944
1359738216,3092880760,6,3094,515.6666667,1359738204332,1359738208108,3092869092,3092872868,3776
1359738216,3092880760,20,21999,1099.95,1359738204332,1359738208108,3092869092,3092872868,3776
1359738216,3092880760,60,79502,1325.033333,1359738204267,1359738208107,3092869027,3092872867,3840
1359738216,3092880760,17,16652,979.5294118,1359738204267,1359738208107,3092869027,3092872867,3840
1359738216,3092880760,8,5379,672.375,1359738204331,1359738208107,3092869091,3092872867,3776
1359738216,3092880760,18,12209,678.2777778,1359738204331,1359738210347,3092869091,3092875107,6016
1359738216,3092880760,6,1689,281.5,1359738204395,1359738208107,3092869155,3092872867,3712
1359738220,159605228,26,30333,1166.653846,1359738208290,1359738213538,159593518,159598766,5248
1359738220,159605232,15,10676,711.7333333,1359738208412,1359738213404,159593644,159598636,4992
1359738220,159605236,8,1321,165.125,1359738209048,1359738213528,159594284,159598764,4480
1359738220,159605236,10,6693,669.3,1359738209242,1359738213530,159594478,159598766,4288
1359738220,159605236,4,697,174.25,1359738209305,1359738213337,159594541,159598573,4032
1359738220,159605240,5,280,56,1359738209559,1359738213975,159594799,159599215,4416
1359738220,159605280,6,1406,234.3333333,1359738209261,1359738213485,159594541,159598765,4224
1359738220,159605280,11,3405,309.5454545,1359738209261,1359738211821,159594541,159597101,2560
1359738220,159605308,9,8462,940.2222222,1359738209491,1359738213267,159594799,159598575,3776
1359738228,159613256,3,138,46,1359738224708,1359738224708,159609964,159609964,0
1359738228,159613296,10,1722,172.2,1359738224668,1359738225116,159609964,159610412,448
1359738232,159617148,13,1386,106.6153846,1359738205104,1359738213872,159590252,159599020,8768
1359738251,159637056,8,3138,392.25,1359738223076,1359738223588,159609132,159609644,512
1359738271,159657100,1,52,52,1359738243064,1359738243064,159629164,159629164,0
1359738316,159701528,4,591,147.75,1359738313010,1359738315122,159698538,159700650,2112
1359738316,159701532,3,1043,347.6666667,1359738313137,1359738313201,159698669,159698733,64
1359738316,159701532,4,267,66.75,1359738313072,1359738315184,159698604,159700716,2112
1359738316,159701532,5,565,113,1359738313263,1359738313391,159698795,159698923,128
1359738316,159701568,5,838,167.6,1359738315148,1359738315212,159700716,159700780,64
1359738316,159701568,5,657,131.4,1359738315147,1359738315211,159700715,159700779,64
1359738316,159701568,3,421,140.3333333,1359738314890,1359738314954,159700458,159700522,64
1359738316,159701604,4,587,146.75,1359738312361,1359738314793,159697965,159700397,2432
1359738316,159701608,6,1044,174,1359738312805,1359738315109,159698413,159700717,2304
1359738316,159701608,4,591,147.75,1359738312868,1359738315044,159698476,159700652,2176
1359738316,159701608,24,29539,1230.791667,1359738312995,1359738315363,159698603,159700971,2368
1359738316,159701612,4,478,119.5,1359738313054,1359738315166,159698666,159700778,2112
1359738316,159701648,5,1412,282.4,1359738315070,1359738315134,159700718,159700782,64
1359738321,3092984776,5,1756,351.2,1359738313158,1359738315526,3092976934,3092979302,2368
1359738321,3092984780,32,34899,1090.59375,1359738311425,1359738314497,3092975205,3092978277,3072
1359738321,3092984780,4,482,120.5,1359738315903,1359738318079,3092979683,3092981859,2176
1359738321,3092984780,4,571,142.75,1359738316287,1359738318463,3092980067,3092982243,2176
1359738321,3092984784,8,6536,817,1359738312381,1359738315261,3092976165,3092979045,2880
1359738321,3092984784,5,2291,458.2,1359738312380,1359738315260,3092976164,3092979044,2880
1359738321,3092984784,14,15567,1111.928571,1359738312380,1359738315260,3092976164,3092979044,2880
1359738321,3092984788,6,2179,363.1666667,1359738315639,1359738318135,3092979427,3092981923,2496
1359738321,3092984788,4,483,120.75,1359738315703,1359738317879,3092979491,3092981667,2176
1359738321,3092984792,4,464,116,1359738315894,1359738318070,3092979686,3092981862,2176
1359738321,3092984804,10,6006,600.6,1359738312360,1359738315240,3092976164,3092979044,2880
1359738321,3092984804,8,6706,838.25,1359738312360,1359738315240,3092976164,3092979044,2880
1359738321,3092984804,8,5997,749.625,1359738312424,1359738315240,3092976228,3092979044,2816
1359738321,3092984804,8,6782,847.75,1359738312359,1359738315239,3092976163,3092979043,2880
1359738321,3092984804,15,15947,1063.133333,1359738312359,1359738315239,3092976163,3092979043,2880
1359738324,159709532,9,3779,419.8888889,1359738315889,1359738320049,159701421,159705581,4160
1359738324,159709540,4,687,171.75,1359738317289,1359738320105,159702829,159705645,2816
1359738324,159709540,5,1384,276.8,1359738317288,1359738317352,159702828,159702892,64
1359738324,159709540,4,378,94.5,1359738317480,1359738320040,159703020,159705580,2560
1359738324,159709540,4,601,150.25,1359738320935,1359738321831,159706475,159707371,896
1359738324,159709564,4,652,163,1359738318799,1359738321743,159704363,159707307,2944
1359738324,159709568,3,469,156.3333333,1359738321933,1359738322061,159707501,159707629,128
1359738324,159709568,3,469,156.3333333,1359738321932,1359738321996,159707500,159707564,64
1359738324,159709568,3,469,156.3333333,1359738321996,1359738322060,159707564,159707628,64
1359738324,159709572,54,69994,1296.185185,1359738314823,1359738320007,159700395,159705579,5184
1359738324,159709572,5,611,122.2,1359738315462,1359738317702,159701034,159703274,2240
1359738324,159709576,9,3578,397.5555556,1359738315973,1359738316101,159701549,159701677,128
1359738324,159709612,8,2573,321.625,1359738320799,1359738322975,159706411,159708587,2176
1359738324,159709612,12,6154,512.8333333,1359738320863,1359738323103,159706475,159708715,2240
1359738324,159709612,4,722,180.5,1359738320863,1359738323103,159706475,159708715,2240
1359738324,159709612,4,377,94.25,1359738317406,1359738319966,159703018,159705578,2560
1359738324,159709616,28,31412,1121.857143,1359738312733,1359738317149,159698349,159702765,4416
1359738324,159709616,5,1149,229.8,1359738317660,1359738321692,159703276,159707308,4032
1359738324,159709624,10,991,99.1,1359738321750,1359738322390,159707374,159708014,640
1359738324,159709624,11,5867,533.3636364,1359738318740,1359738321684,159704364,159707308,2944
1359738324,159709628,12,14342,1195.166667,1359738322512,1359738323152,159708140,159708780,640
1359738324,159709632,4,695,173.75,1359738315086,1359738317390,159700718,159703022,2304
1359738324,159709632,11,3405,309.5454545,1359738315085,1359738317581,159700717,159703213,2496
1359738324,159709652,10,5122,512.2,1359738315384,1359738317624,159701036,159703276,2240
1359738329,3092992772,4,571,142.75,1359738323015,1359738325447,3092986787,3092989219,2432
1359738329,3092992772,6,4208,701.3333333,1359738321223,1359738323335,3092984995,3092987107,2112
1359738329,3092992776,5,1662,332.4,1359738324229,1359738328197,3092988005,3092991973,3968
1359738329,3092992780,6,3706,617.6666667,1359738325506,1359738328194,3092989286,3092991974,2688
1359738329,3092992780,6,3582,597,1359738325505,1359738328193,3092989285,3092991973,2688
1359738329,3092992780,6,4164,694,1359738325505,1359738328193,3092989285,3092991973,2688
1359738329,3092992780,6,3342,557,1359738325505,1359738328193,3092989285,3092991973,2688
1359738329,3092992780,7,4729,675.5714286,1359738325505,1359738328193,3092989285,3092991973,2688
1359738329,3092992780,7,4749,678.4285714,1359738325505,1359738328193,3092989285,3092991973,2688
1359738329,3092992780,4,603,150.75,1359738325569,1359738328193,3092989349,3092991973,2624
1359738329,3092992780,4,1047,261.75,1359738325569,1359738328193,3092989349,3092991973,2624
1359738329,3092992780,4,612,153,1359738325569,1359738328193,3092989349,3092991973,2624
1359738329,3092992780,4,853,213.25,1359738325569,1359738328193,3092989349,3092991973,2624
1359738329,3092992780,4,1023,255.75,1359738325569,1359738328193,3092989349,3092991973,2624
1359738329,3092992784,10,9215,921.5,1359738324155,1359738328187,3092987939,3092991971,4032
1359738329,3092992800,5,2217,443.4,1359738325485,1359738328173,3092989285,3092991973,2688
1359738329,3092992800,4,903,225.75,1359738325549,1359738328173,3092989349,3092991973,2624
1359738329,3092992800,4,879,219.75,1359738325549,1359738328173,3092989349,3092991973,2624
1359738329,3092992800,4,897,224.25,1359738325549,1359738328173,3092989349,3092991973,2624
1359738329,3092992800,5,1725,345,1359738325549,1359738328173,3092989349,3092991973,2624
1359738329,3092992800,4,731,182.75,1359738325549,1359738328173,3092989349,3092991973,2624
1359738329,3092992800,4,1447,361.75,1359738325549,1359738328173,3092989349,3092991973,2624
1359738329,3092992800,4,645,161.25,1359738325549,1359738328173,3092989349,3092991973,2624
1359738329,3092992800,4,1040,260,1359738325548,1359738328172,3092989348,3092991972,2624
1359738329,3092992800,4,1107,276.75,1359738325548,1359738328172,3092989348,3092991972,2624
1359738329,3092992800,4,904,226,1359738325548,1359738328172,3092989348,3092991972,2624
1359738329,3092992800,4,593,148.25,1359738325548,1359738328172,3092989348,3092991972,2624
1359738332,159717304,2,248,124,1359738304402,1359738304402,159689706,159689706,0
1359738332,159717516,3,550,183.3333333,1359738327808,1359738330112,159713324,159715628,2304
1359738332,159717516,12,12898,1074.833333,1359738323904,1359738326464,159709420,159711980,2560
1359738332,159717516,5,1844,368.8,1359738323904,1359738326080,159709420,159711596,2176
1359738332,159717520,11,3358,305.2727273,1359738324412,1359738326972,159709932,159712492,2560
1359738332,159717524,5,714,142.8,1359738325175,1359738330103,159710699,159715627,4928
1359738332,159717524,5,712,142.4,1359738325175,1359738330103,159710699,159715627,4928
1359738332,159717524,5,712,142.4,1359738325175,1359738330103,159710699,159715627,4928
1359738332,159717524,5,717,143.4,1359738325175,1359738330103,159710699,159715627,4928
1359738332,159717524,5,714,142.8,1359738325175,1359738330103,159710699,159715627,4928
1359738332,159717524,10,5142,514.2,1359738325238,1359738326454,159710762,159711978,1216
1359738332,159717528,10,7617,761.7,1359738325234,1359738330098,159710762,159715626,4864
1359738332,159717528,10,5142,514.2,1359738325234,1359738326450,159710762,159711978,1216
1359738332,159717528,4,653,163.25,1359738320885,1359738323829,159706413,159709357,2944
1359738332,159717536,7,3332,476,1359738326442,1359738330090,159711978,159715626,3648
1359738332,159717552,4,843,210.75,1359738326364,1359738330012,159711916,159715564,3648
1359738332,159717552,4,812,203,1359738326811,1359738330075,159712363,159715627,3264
1359738332,159717552,4,704,176,1359738326555,1359738330011,159712107,159715563,3456
1359738332,159717552,11,5868,533.4545455,1359738321883,1359738324379,159707435,159709931,2496
1359738332,159717552,5,938,187.6,1359738321882,1359738324506,159707434,159710058,2624
1359738332,159717556,10,2221,222.1,1359738327192,1359738330008,159712748,159715564,2816
1359738332,159717560,11,7411,673.7272727,1359738322774,1359738325078,159708334,159710638,2304
1359738332,159717560,4,1131,282.75,1359738322901,1359738325077,159708461,159710637,2176
1359738332,159717560,9,3324,369.3333333,1359738323157,1359738326037,159708717,159711597,2880
1359738332,159717560,11,6099,554.4545455,1359738323220,1359738325268,159708780,159710828,2048
1359738332,159717560,7,1267,181,1359738323795,1359738330067,159709355,159715627,6272
1359738332,159717564,12,5321,443.4166667,1359738324559,1359738325199,159710123,159710763,640
1359738332,159717596,6,2294,382.3333333,1359738320816,1359738323760,159706412,159709356,2944
1359738332,159717596,5,719,143.8,1359738325105,1359738330033,159710701,159715629,4928
1359738332,159717596,3,164,54.66666667,1359738325105,1359738327729,159710701,159713325,2624
1359738332,159717596,11,6355,577.7272727,1359738325169,1359738327729,159710765,159713325,2560
1359738332,159717604,4,843,210.75,1359738326377,1359738329961,159711981,159715565,3584
1359738332,159717604,7,3556,508,1359738326377,1359738330025,159711981,159715629,3648
1359738332,159717604,4,704,176,1359738326504,1359738329960,159712108,159715564,3456
1359738332,159717604,9,6842,760.2222222,1359738326376,1359738330024,159711980,159715628,3648
1359738332,159717604,9,6106,678.4444444,1359738326376,1359738330024,159711980,159715628,3648
1359738332,159717604,16,10040,627.5,1359738326503,1359738330023,159712107,159715627,3520
1359738332,159717608,4,812,203,1359738326757,1359738330021,159712365,159715629,3264
1359738332,159717608,5,864,172.8,1359738326757,1359738330021,159712365,159715629,3264
1359738332,159717612,12,8741,728.4166667,1359738322526,1359738324958,159708138,159710570,2432
1359738332,159717612,3,825,275,1359738322654,1359738325022,159708266,159710634,2368
1359738332,159717612,9,4405,489.4444444,1359738322529,1359738324961,159708141,159710573,2432
1359738332,159717612,11,3363,305.7272727,1359738323169,1359738325217,159708781,159710829,2048
1359738332,159717612,9,5119,568.7777778,1359738322593,1359738325025,159708205,159710637,2432
1359738336,159721412,9,1215,135,1359738311080,1359738312104,159696492,159697516,1024
1359738344,159729280,94,96861,1030.43617,1359738316266,1359738342890,159701546,159728170,26624
1359738348,159733464,9,3393,377,1359738322483,1359738323635,159707947,159709099,1152
1359738348,159733560,2,131,65.5,1359738343957,1359738343957,159729517,159729517,0
1359738356,159741608,6,895,149.1666667,1359738348835,1359738348963,159734443,159734571,128
1359738356,159741608,6,900,150,1359738348962,1359738349090,159734570,159734698,128
1359738356,159741648,8,621,77.625,1359738343035,1359738349627,159728683,159735275,6592
1359738356,159741660,5,780,156,1359738348273,1359738348337,159733933,159733997,64
1359738356,159741696,2,141,70.5,1359738343500,1359738349516,159729196,159735212,6016
1359738364,159749532,20,20827,1041.35,1359738357936,1359738362032,159743468,159747564,4096
1359738364,159749532,6,3110,518.3333333,1359738358064,1359738358128,159743596,159743660,64
1359738364,159749560,5,2556,511.2,1359738359060,1359738362004,159744620,159747564,2944
1359738364,159749560,5,2058,411.6,1359738359060,1359738362004,159744620,159747564,2944
1359738364,159749560,4,1169,292.25,1359738359124,1359738362068,159744684,159747628,2944
1359738364,159749576,73,98422,1348.246575,1359738357955,1359738361987,159743531,159747563,4032
1359738364,159749600,17,19825,1166.176471,1359738358509,1359738361965,159744109,159747565,3456
1359738364,159749600,4,551,137.75,1359738358573,1359738361965,159744173,159747565,3392
1359738364,159749604,5,2057,411.4,1359738359014,1359738361958,159744618,159747562,2944
1359738364,159749604,5,1938,387.6,1359738359017,1359738361961,159744621,159747565,2944
1359738364,159749604,5,2704,540.8,1359738359336,1359738361960,159744940,159747564,2624
1359738368,159753448,6,3167,527.8333333,1359738342594,1359738342658,159728042,159728106,64
1359738369,3093032784,6,3188,531.3333333,1359738359485,1359738362429,3093023269,3093026213,2944
1359738369,3093032784,4,732,183,1359738359485,1359738362429,3093023269,3093026213,2944
1359738369,3093032784,4,1451,362.75,1359738359485,1359738362429,3093023269,3093026213,2944
1359738369,3093032792,5,2149,429.8,1359738358453,1359738362421,3093022245,3093026213,3968
1359738369,3093032808,4,1097,274.25,1359738359460,1359738362404,3093023268,3093026212,2944
1359738369,3093032808,6,4234,705.6666667,1359738359460,1359738362404,3093023268,3093026212,2944
1359738369,3093032808,4,525,131.25,1359738360099,1359738362403,3093023907,3093026211,2304
1359738369,3093032816,10,8253,825.3,1359738358429,1359738362397,3093022245,3093026213,3968
1359738369,3093032816,19,20802,1094.842105,1359738358429,1359738362397,3093022245,3093026213,3968
1359738376,159761372,1,52,52,1359738349838,1359738349838,159735210,159735210,0
1359738376,159761376,37,23417,632.8918919,1359738349964,1359738358988,159735340,159744364,9024
1359738376,159761472,15,6202,413.4666667,1359738350893,1359738351981,159736365,159737453,1088
1359738376,159761472,13,9651,742.3846154,1359738350893,1359738352045,159736365,159737517,1152
1359738400,159785424,1,196,196,1359738373084,1359738373084,159758508,159758508,0
1359738404,159789616,7,4917,702.4285714,1359738397851,1359738399899,159783467,159785515,2048
1359738404,159789616,5,1886,377.2,1359738397851,1359738401947,159783467,159787563,4096
1359738404,159789616,5,2854,570.8,1359738397850,1359738399962,159783466,159785578,2112
1359738404,159789616,25,21814,872.56,1359738397850,1359738401946,159783466,159787562,4096
1359738404,159789616,5,2212,442.4,1359738397850,1359738401946,159783466,159787562,4096
1359738404,159789644,5,1967,393.4,1359738399037,1359738399165,159784681,159784809,128
1359738404,159789652,2,98,49,1359738399606,1359738401910,159785258,159787562,2304
1359738404,159789680,18,20344,1130.222222,1359738397594,1359738397786,159783274,159783466,192
1359738404,159789688,5,1280,256,1359738398994,1359738399058,159784682,159784746,64
1359738404,159789688,4,697,174.25,1359738398994,1359738399122,159784682,159784810,128
1359738404,159789688,7,5221,745.8571429,1359738398994,1359738399122,159784682,159784810,128
1359738409,3093072776,8,5800,725,1359738398339,1359738402435,3093062115,3093066211,4096
1359738409,3093072776,8,7222,902.75,1359738398343,1359738402439,3093062119,3093066215,4096
1359738409,3093072780,5,886,177.2,1359738399999,1359738404415,3093063779,3093068195,4416
1359738409,3093072796,37,47736,1290.162162,1359738398321,1359738402417,3093062117,3093066213,4096
1359738409,3093072796,35,45414,1297.542857,1359738398321,1359738402417,3093062117,3093066213,4096
1359738412,159797732,7,2142,306,1359738399143,1359738403943,159784875,159789675,4800
1359738412,159797732,9,5543,615.8888889,1359738399397,1359738403813,159785129,159789545,4416
1359738460,159845784,7,3219,459.8571429,1359738456049,1359738456177,159841833,159841961,128
1359738481,3093144776,12,8746,728.8333333,1359738476164,1359738479556,3093139940,3093143332,3392
1359738481,3093144776,19,20043,1054.894737,1359738475908,1359738479684,3093139684,3093143460,3776
1359738481,3093144780,5,2291,458.2,1359738477504,1359738479680,3093141284,3093143460,2176
1359738481,3093144788,5,1346,269.2,1359738476154,1359738479674,3093139942,3093143462,3520
1359738481,3093144800,16,17028,1064.25,1359738477485,1359738480877,3093141285,3093144677,3392
1359738484,159869704,18,1785,99.16666667,1359738456000,1359738476288,159841704,159861992,20288
1359738484,159869864,23,8328,362.0869565,1359738456098,1359738479138,159841962,159865002,23040
1359738484,159869980,7,3219,459.8571429,1359738477935,1359738477999,159863915,159863979,64
1359738484,159869980,6,1044,174,1359738478126,1359738480750,159864106,159866730,2624
1359738484,159869980,4,591,147.75,1359738478253,1359738480749,159864233,159866729,2496
1359738484,159869980,4,493,123.25,1359738478253,1359738480685,159864233,159866665,2432
1359738484,159869984,4,267,66.75,1359738478890,1359738481450,159864874,159867434,2560
1359738484,159870000,3,421,140.3333333,1359738479065,1359738479129,159865065,159865129,64
1359738484,159870000,5,838,167.6,1359738482776,1359738482904,159868776,159868904,128
1359738484,159870004,5,1412,282.4,1359738482836,1359738482900,159868840,159868904,64
1359738484,159870012,5,2064,412.8,1359738476686,1359738479054,159862698,159865066,2368
1359738484,159870044,4,351,87.75,1359738477614,1359738479982,159863658,159866026,2368
1359738484,159870048,26,30444,1170.923077,1359738477931,1359738482667,159863979,159868715,4736
1359738484,159870048,4,591,147.75,1359738478186,1359738480682,159864234,159866730,2496
1359738484,159870052,5,657,131.4,1359738479076,1359738479140,159865128,159865192,64
1359738489,3093152788,4,464,116,1359738479992,1359738482296,3093143780,3093146084,2304
1359738489,3093152808,11,7221,656.4545455,1359738477478,1359738483494,3093141286,3093147302,6016
1359738492,159877984,3,168,56,1359738487786,1359738490090,159873770,159876074,2304
1359738492,159877988,7,1395,199.2857143,1359738484390,1359738486694,159870378,159872682,2304
1359738492,159877988,4,834,208.5,1359738484262,1359738485222,159870250,159871210,960
1359738492,159877988,3,473,157.6666667,1359738484452,1359738485092,159870440,159871080,640
1359738492,159878024,2,112,56,1359738486977,1359738489025,159873001,159875049,2048
1359738492,159878024,4,601,150.25,1359738490049,1359738490945,159876073,159876969,896
1359738492,159878028,2,106,53,1359738487228,1359738489980,159873256,159876008,2752
1359738492,159878028,4,799,199.75,1359738487485,1359738490045,159873513,159876073,2560
1359738492,159878028,6,2252,375.3333333,1359738482748,1359738486652,159868776,159872680,3904
1359738492,159878032,3,473,157.6666667,1359738484152,1359738485048,159870184,159871080,896
1359738492,159878036,13,4760,366.1538462,1359738484148,1359738486644,159870184,159872680,2496
1359738492,159878036,11,3358,305.2727273,1359738488502,1359738490934,159874538,159876970,2432
1359738492,159878072,5,477,95.4,1359738489490,1359738489554,159875562,159875626,64
1359738492,159878072,12,5919,493.25,1359738481425,1359738485073,159867497,159871145,3648
1359738492,159878080,8,8609,1076.125,1359738487179,1359738487371,159873259,159873451,192
1359738492,159878080,2,102,51,1359738487435,1359738489931,159873515,159876011,2496
1359738497,3093160784,4,1052,263,1359738492990,1359738495294,3093156774,3093159078,2304
1359738497,3093160784,2,112,56,1359738493054,1359738495294,3093156838,3093159078,2240
