unix_secs,sysuptime,dpkts,doctets,doctets/dpkts,Real First Packet,Real End Packet,first,last,Duration
1359846202,267587560,8,1890,236.25,1359846199785,1359846199913,267585345,267585473,128
1359846226,267611016,2,112,56,1359846199689,1359846214409,267584705,267599425,14720
1359846266,267651040,2,112,56,1359846239662,1359846255022,267624702,267640062,15360
1359846306,267690992,2,112,56,1359846279711,1359846295647,267664703,267680639,15936
1359846346,267730996,2,112,56,1359846319708,1359846336540,267704704,267721536,16832
1359846386,267770996,2,112,56,1359846359706,1359846377178,267744702,267762174,17472
1359846426,267811124,2,112,56,1359846399576,1359846417752,267784700,267802876,18176
1359846466,267851196,2,112,56,1359846439504,1359846458512,267824700,267843708,19008
1359846506,267891268,2,112,56,1359846479430,1359846499142,267864698,267884410,19712
1359846515,267899888,8,1890,236.25,1359846510787,1359846510979,267895675,267895867,192
1359846546,267931184,2,112,56,1359846519513,1359846539801,267904697,267924985,20288
1359846586,267971360,2,112,56,1359846559338,1359846580330,267944698,267965690,20992
1359846626,268011272,2,112,56,1359846599425,1359846621185,267984697,268006457,21760
1359846666,268051420,2,112,56,1359846639278,1359846661870,268024698,268047290,22592
1359846706,268091680,2,112,56,1359846679018,1359846702186,268064698,268087866,23168
1359846747,268131784,2,112,56,1359846719912,1359846743848,268104696,268128632,23936
1359846787,268171856,2,112,56,1359846759840,1359846784480,268144696,268169336,24640
1359846827,268211804,2,112,56,1359846799892,1359846825044,268184696,268209848,25152
1359846827,268212172,8,1890,236.25,1359846820065,1359846820193,268205237,268205365,128
1359846867,268252308,2,112,56,1359846839387,1359846865371,268224695,268250679,25984
1359846907,268292108,2,112,56,1359846879585,1359846906273,268264693,268291381,26688
1359846947,268332156,1,46,46,1359846919538,1359846919538,268304694,268304694,0
1359846967,268352268,1,60,60,1359846939264,1359846939264,268324532,268324532,0
1359846975,268360168,2,112,56,1359846947044,1359846959588,268332212,268344756,12544
1359847015,268400628,2,112,56,1359846987097,1359846999129,268372725,268384757,12032
1359847055,268440644,2,112,56,1359847027655,1359847039111,268413299,268424755,11456
1359847095,268480732,2,112,56,1359847068206,1359847079022,268453938,268464754,10816
1359847131,268516640,9,1950,216.6666667,1359847129611,1359847130187,268515251,268515827,576
1359847136,268520788,2,112,56,1359847109854,1359847119966,268494642,268504754,10112
1359847176,268561048,2,112,56,1359847150171,1359847159707,268535219,268544755,9536
1359847216,268601272,2,112,56,1359847190522,1359847199482,268575794,268584754,8960
1359847257,268642688,1,52,52,1359847230102,1359847230102,268615790,268615790,0
1359847258,268642800,2,112,56,1359847231631,1359847239951,268616431,268624751,8320
1359847296,268681496,2,112,56,1359847271577,1359847279257,268657073,268664753,7680
1359847317,268702196,1,52,52,1359847291012,1359847291012,268676208,268676208,0
1359847340,268725432,3,178,59.33333333,1359847312215,1359847319319,268697647,268704751,7104
1359847380,268765468,2,112,56,1359847352882,1359847359282,268738350,268744750,6400
1359847420,268805652,2,112,56,1359847393595,1359847399099,268779247,268784751,5504
1359847444,268829132,8,1890,236.25,1359847440577,1359847440769,268825709,268825901,192
1359847460,268845620,2,112,56,1359847434330,1359847439130,268819950,268824750,4800
1359847501,268885968,2,112,56,1359847475619,1359847479779,268860587,268864747,4160
1359847541,268925960,2,112,56,1359847516204,1359847519788,268901164,268904748,3584
1359847581,268966144,2,112,56,1359847556659,1359847559603,268941803,268944747,2944
1359847625,269010316,2,112,56,1359847597061,1359847599429,268982377,268984745,2368
1359847665,269050456,2,112,56,1359847637562,1359847639290,269023018,269024746,1728
1359847705,269090620,2,112,56,1359847678483,1359847679123,269064103,269064743,640
1359847745,269130656,2,112,56,1359847719088,1359847719152,269104744,269104808,64
1359847756,269141376,8,1890,236.25,1359847749960,1359847750088,269135336,269135464,128
1359847786,269170880,2,112,56,1359847759866,1359847760698,269144746,269145578,832
1359847826,269210940,2,112,56,1359847799805,1359847801405,269184745,269186345,1600
1359847866,269250904,2,112,56,1359847839839,1359847842271,269224743,269227175,2432
1359847906,269291040,2,112,56,1359847879701,1359847882133,269264741,269267173,2432
1359847946,269331284,2,112,56,1359847919458,1359847922466,269304742,269307750,3008
1359847986,269371388,2,112,56,1359847959352,1359847962936,269344740,269348324,3584
1359848026,269411460,2,112,56,1359847999345,1359848003569,269384805,269389029,4224
1359848066,269451436,2,112,56,1359848039369,1359848044297,269424805,269429733,4928
1359848068,269453532,8,1890,236.25,1359848059944,1359848060008,269445476,269445540,64
1359848107,269491856,2,112,56,1359848079946,1359848085578,269464802,269470434,5632
1359848147,269531792,2,112,56,1359848120011,1359848126347,269504803,269511139,6336
1359848187,269571928,2,112,56,1359848159873,1359848166785,269544801,269551713,6912
1359848227,269611916,2,112,56,1359848199883,1359848207563,269584799,269592479,7680
1359848267,269651936,2,112,56,1359848239863,1359848248183,269624799,269633119,8320
1359848307,269691876,2,112,56,1359848279923,1359848289075,269664799,269673951,9152
1359848347,269732016,2,112,56,1359848319783,1359848329511,269704799,269714527,9728
1359848372,269757748,8,1890,236.25,1359848369741,1359848369869,269755489,269755617,128
1359848387,269772104,2,112,56,1359848359759,1359848370127,269744863,269755231,10368
1359848427,269812172,2,112,56,1359848399692,1359848410892,269784864,269796064,11200
1359848467,269852212,2,112,56,1359848439649,1359848451489,269824861,269836701,11840
1359848507,269892280,2,112,56,1359848479582,1359848492190,269864862,269877470,12608
1359848531,269916264,1,46,46,1359848503851,1359848503851,269889115,269889115,0
1359848547,269932360,2,112,56,1359848519500,1359848532748,269904860,269918108,13248
1359848587,269972396,2,112,56,1359848559465,1359848573289,269944861,269958685,13824
1359848627,270012616,2,112,56,1359848599244,1359848614092,269984860,269999708,14848
1359848668,270052788,2,112,56,1359848640071,1359848655815,270024859,270040603,15744
1359848685,270070048,8,1890,236.25,1359848680320,1359848680768,270065368,270065816,448
1359848707,270092752,2,112,56,1359848679105,1359848695425,270064857,270081177,16320
1359848748,270132788,2,112,56,1359848720070,1359848737094,270104858,270121882,17024
1359848784,270169172,2,112,56,1359848759686,1359848777286,270144858,270162458,17600
1359848824,270209236,2,112,56,1359848799619,1359848817795,270184855,270203031,18176
1359848864,270249396,2,112,56,1359848839459,1359848858275,270224855,270243671,18816
1359848904,270289528,2,112,56,1359848879389,1359848898781,270264917,270284309,19392
1359848944,270329640,2,112,56,1359848919279,1359848939439,270304919,270325079,20160
1359848980,270365684,6,298,49.66666667,1359848954946,1359848976002,270340630,270361686,21056
1359848985,270369756,2,112,56,1359848960161,1359848981025,270344917,270365781,20864
1359848997,270382344,8,1890,236.25,1359848990035,1359848990163,270375379,270375507,128
1359849024,270409708,2,112,56,1359848999211,1359849020843,270384919,270406551,21632
1359849065,270450028,2,112,56,1359849039887,1359849062223,270424915,270447251,22336
1359849105,270490032,2,112,56,1359849079882,1359849102794,270464914,270487826,22912
1359849145,270530152,2,112,56,1359849119762,1359849143442,270504914,270528594,23680
1359849185,270570116,2,112,56,1359849159796,1359849184180,270544912,270569296,24384
1359849225,270610152,2,112,56,1359849199761,1359849224849,270584913,270610001,25088
1359849265,270650228,1,46,46,1359849239685,1359849239685,270624913,270624913,0
1359849293,270678300,2,112,56,1359849265467,1359849279611,270650767,270664911,14144
1359849301,270686656,8,1890,236.25,1359849299671,1359849300247,270685327,270685903,576
1359849333,270718244,2,112,56,1359849306164,1359849319668,270691408,270704912,13504
1359849373,270758328,2,112,56,1359849346912,1359849359648,270732240,270744976,12736
1359849413,270798480,2,112,56,1359849387589,1359849399493,270773069,270784973,11904
1359849453,270838412,2,112,56,1359849428233,1359849439561,270813645,270824973,11328
1359849493,270878500,2,112,56,1359849468723,1359849479475,270854223,270864975,10752
1359849537,270922600,2,112,56,1359849509262,1359849519374,270894862,270904974,10112
1359849578,270962824,2,112,56,1359849550741,1359849560149,270935565,270944973,9408
1359849614,270998980,8,1890,236.25,1359849610361,1359849610873,270995341,270995853,512
1359849617,271002752,2,112,56,1359849590580,1359849599220,270976332,270984972,8640
1359849658,271042912,2,112,56,1359849632187,1359849640059,271017099,271024971,7872
1359849698,271082904,2,112,56,1359849672834,1359849680066,271057738,271064970,7232
1359849738,271123252,2,112,56,1359849713189,1359849719717,271098441,271104969,6528
1359849778,271163328,2,112,56,1359849753754,1359849759642,271139082,271144970,5888
1359849822,271207400,2,112,56,1359849794321,1359849799569,271179721,271184969,5248
1359849862,271247512,2,112,56,1359849834977,1359849839457,271220489,271224969,4480
1359849903,271287860,2,112,56,1359849876522,1359849880106,271261382,271264966,3584
1359849926,271311164,8,1890,236.25,1359849920125,1359849920253,271305289,271305417,128
1359849943,271327924,2,112,56,1359849917418,1359849920042,271302342,271304966,2624
1359849983,271368020,2,112,56,1359849957324,1359849959948,271342344,271344968,2624
1359850023,271407944,2,112,56,1359849998293,1359850000021,271383237,271384965,1728
1359850063,271448196,2,112,56,1359850038745,1359850039769,271423941,271424965,1024
1359850107,271492196,2,112,56,1359850079385,1359850079769,271464581,271464965,384
1359850147,271532232,2,112,56,1359850119732,1359850120052,271504964,271505284,320
1359850187,271572208,2,112,56,1359850159754,1359850160778,271544962,271545986,1024
1359850227,271612332,2,112,56,1359850199631,1359850201487,271584963,271586819,1856
1359850238,271623496,7,1838,262.5714286,1359850229801,1359850230313,271615297,271615809,512
1359850267,271652384,2,112,56,1359850239577,1359850242073,271624961,271627457,2496
1359850307,271692364,2,112,56,1359850279596,1359850282988,271664960,271668352,3392
1359850347,271732532,2,112,56,1359850319430,1359850323526,271704962,271709058,4096
1359850387,271772492,2,112,56,1359850359467,1359850364395,271744959,271749887,4928
1359850427,271812572,2,112,56,1359850399386,1359850405082,271784958,271790654,5696
1359850467,271852640,2,112,56,1359850439321,1359850445913,271824961,271831553,6592
1359850507,271892608,2,112,56,1359850479351,1359850486711,271864959,271872319,7360
1359850542,271927716,8,1890,236.25,1359850539594,1359850539722,271925310,271925438,128
1359850547,271932708,2,112,56,1359850519248,1359850527440,271904956,271913148,8192
1359850588,271972856,2,112,56,1359850560103,1359850568999,271944959,271953855,8896
1359850628,272012788,2,112,56,1359850600170,1359850609770,271984958,271994558,9600
1359850668,272052836,2,112,56,1359850640121,1359850650489,272024957,272035325,10368
1359850708,272092848,2,112,56,1359850680108,1359850691308,272064956,272076156,11200
1359850748,272133016,2,112,56,1359850719939,1359850731715,272104955,272116731,11776
1359850788,272172984,2,112,56,1359850759968,1359850772384,272144952,272157368,12416
1359850828,272213092,2,112,56,1359850799860,1359850813044,272184952,272198136,13184
1359850855,272240104,8,1890,236.25,1359850850215,1359850850343,272235319,272235447,128
1359850868,272253132,2,112,56,1359850839886,1359850853774,272225018,272238906,13888
1359850904,272289384,2,112,56,1359850879631,1359850894159,272265015,272279543,14528
1359850944,272329452,2,112,56,1359850919562,1359850934858,272305014,272320310,15296
1359850984,272369564,2,112,56,1359850959450,1359850975322,272345014,272360886,15872
1359851024,272409668,2,112,56,1359850999344,1359851015920,272385012,272401588,16576
1359851065,272449852,2,112,56,1359851040163,1359851057571,272425015,272442423,17408
1359851105,272489972,2,112,56,1359851080040,1359851098152,272465012,272483124,18112
1359851145,272529984,2,112,56,1359851120027,1359851138907,272505011,272523891,18880
1359851167,272552352,8,1890,236.25,1359851160107,1359851160235,272545459,272545587,128
1359851185,272569972,2,112,56,1359851160488,1359851179944,272545460,272564916,19456
1359851225,272610360,2,112,56,1359851200097,1359851220257,272585457,272605617,20160
1359851265,272650496,2,112,56,1359851239963,1359851261019,272625459,272646515,21056
1359851305,272690488,2,112,56,1359851279970,1359851301794,272665458,272687282,21824
1359851345,272730496,2,112,56,1359851319960,1359851342488,272705456,272727984,22528
1359851386,272770940,2,112,56,1359851360519,1359851383943,272745459,272768883,23424
1359851426,272811024,2,112,56,1359851400433,1359851424561,272785457,272809585,24128
1359851466,272851024,2,112,56,1359851440430,1359851465198,272825454,272850222,24768
1359851471,272856452,8,1890,236.25,1359851470210,1359851470402,272855662,272855854,192
1359851506,272891228,2,112,56,1359851480228,1359851505700,272865456,272890928,25472
1359851546,272931288,1,46,46,1359851520166,1359851520166,272905454,272905454,0
1359851574,272959284,2,112,56,1359851546409,1359851560169,272931693,272945453,13760
1359851614,272999300,2,112,56,1359851587035,1359851600155,272972335,272985455,13120
1359851654,273039388,2,112,56,1359851627585,1359851640065,273012973,273025453,12480
1359851694,273079676,2,112,56,1359851668063,1359851679775,273053739,273065451,11712
1359851734,273119744,2,112,56,1359851708828,1359851719708,273094572,273105452,10880
1359851774,273159756,2,112,56,1359851749457,1359851759697,273135213,273145453,10240
1359851783,273168684,7,1838,262.5714286,1359851779670,1359851779798,273165354,273165482,128
1359851819,273204172,2,112,56,1359851790742,1359851800278,273175914,273185450,9536
1359851859,273244112,2,112,56,1359851831376,1359851840336,273216488,273225448,8960
1359851899,273284272,2,112,56,1359851871984,1359851880240,273257256,273265512,8256
1359851939,273324360,2,112,56,1359851912538,1359851920154,273297898,273305514,7616
1359851979,273364588,2,112,56,1359851952885,1359851959925,273338473,273345513,7040
1359852019,273404648,2,112,56,1359851993589,1359851999861,273379237,273385509,6272
1359852059,273444672,2,112,56,1359852034207,1359852039839,273419879,273425511,5632
1359852096,273480912,9,2235,248.3333333,1359852090583,1359852090967,273475495,273475879,384
1359852103,273488548,2,112,56,1359852074971,1359852079963,273460519,273465511,4992
1359852143,273528636,2,112,56,1359852115651,1359852119875,273501287,273505511,4224
1359852183,273568692,2,112,56,1359852156423,1359852159815,273542115,273545507,3392
1359852223,273608744,2,112,56,1359852197139,1359852199763,273582883,273585507,2624
1359852264,273648832,2,112,56,1359852238820,1359852240676,273623652,273625508,1856
